,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,EE,LV,LV,LT,LT,AT,AT,BE,BE,DE-LU,DE-LU,FR,FR,NL,NL
31-05-2020,07 - 08,"2,21","2,70","2,70","2,70","2,70","2,70","6,12","6,12","2,04","2,04","2,04","2,70","2,70","2,70",,"2,70",,"2,70",,"2,70",,"6,12",,"6,12",,"6,12",,"6,12",,"6,12"
31-05-2020,08 - 09,"2,24","2,52","2,52","2,52","2,52","2,78","2,58","2,58","2,14","2,14","2,14","2,52","2,52","2,52",,"2,78",,"2,78",,"2,78",,"2,58",,"2,58",,"2,58",,"2,58",,"2,58"
31-05-2020,09 - 10,"1,77","1,74","1,74","1,74","1,74","4,07","2,70","2,70","1,74","1,74","1,74","1,74","1,74","1,74",,"4,07",,"4,07",,"4,07",,"2,70",,"2,70",,"2,70",,"2,70",,"2,70"
31-05-2020,10 - 11,"1,41","1,39","1,39","1,39","1,39","4,09","0,10","0,10","1,39","1,39","1,39","1,39","1,39","1,39",,"4,09",,"4,09",,"4,09",,"0,10",,"0,10",,"0,10",,"0,10",,"0,10"
31-05-2020,11 - 12,"1,31","1,08","1,08","1,08","1,08","4,09","1,05","1,05","1,08","1,08","1,08","1,08","1,08","1,08",,"4,09",,"4,09",,"4,09",,"1,05",,"1,05",,"1,05",,"1,05",,"1,05"
31-05-2020,12 - 13,"0,92","0,93","0,93","0,93","0,93","4,05","0,85","0,85","0,88","0,88","0,88","0,93","0,93","0,93",,"4,05",,"4,05",,"4,05",,"0,85",,"0,85",,"0,85",,"0,85",,"0,85"
31-05-2020,13 - 14,"0,81","0,93","0,93","0,93","0,93","4,01","0,01","0,01","0,72","0,72","0,72","0,93","0,93","0,93",,"4,01",,"4,01",,"4,01",,"-7,68",,"-7,68",,"-7,68",,"-7,68",,"-7,68"
31-05-2020,14 - 15,"0,75","0,87","0,87","0,87","0,87","2,93","-0,87","-0,87","0,69","0,69","0,69","0,87","0,87","0,87",,"2,93",,"2,93",,"2,93",,"-34,26",,"-33,05",,"-35,51",,"-33,05",,"-15,00"
31-05-2020,15 - 16,"0,72","0,86","0,86","0,86","0,86","1,67","-2,75","-2,75","0,73","0,73","0,73","0,86","0,86","0,86",,"1,67",,"1,67",,"1,67",,"-42,90",,"-40,72",,"-45,05",,"-40,79",,"-10,00"
31-05-2020,16 - 17,"0,85","0,93","0,93","0,93","0,93","3,28","-5,65","-4,92","0,93","0,93","0,93","0,93","0,93","0,93",,"3,28",,"3,28",,"3,28",,"-19,26",,"-16,55",,"-20,22",,"-17,79",,"-5,65"
31-05-2020,17 - 18,"1,46","1,45","1,45","1,45","1,45","4,07","0,69","1,45","1,45","1,45","1,45","1,45","1,45","1,45",,"4,07",,"4,07",,"4,07",,"-0,10",,"0,15",,"-0,10",,"0,06",,"0,69"
31-05-2020,18 - 19,"2,24","2,20","2,20","2,20","2,20","4,02","4,98","4,98","2,20","2,20","2,20","2,20","2,20","2,20",,"4,02",,"4,02",,"4,02",,"4,98",,"4,98",,"4,98",,"4,98",,"4,98"
31-05-2020,19 - 20,"2,74","4,50","4,50","4,50","4,50","4,50","12,54","12,54","2,22","2,22","2,22","4,50","4,50","4,50",,"4,50",,"4,50",,"4,50",,"12,54",,"12,54",,"12,54",,"12,54",,"12,54"
31-05-2020,20 - 21,"3,46","5,31","5,31","5,31","5,31","16,01","12,57","12,57","2,22","2,22","2,22","5,31","5,31","5,31",,"16,01",,"16,01",,"16,01",,"12,68",,"13,16",,"12,57",,"12,93",,"13,45"
31-05-2020,21 - 22,"3,80","4,99","4,99","4,99","4,99","22,71","13,38","13,38","2,21","2,21","2,21","4,99","4,99","4,99",,"22,71",,"22,71",,"22,71",,"13,45",,"13,70",,"13,38",,"13,58",,"14,06"
31-05-2020,22 - 23,"3,42","4,83","4,83","4,83","4,83","20,98","12,59","12,59","2,19","2,19","2,19","4,83","4,83","4,83",,"20,98",,"20,98",,"20,98",,"13,50",,"16,84",,"12,59",,"15,20",,"21,60"
31-05-2020,23 - 00,"2,39","3,88","3,88","3,88","3,88","3,88","11,10","11,10","2,13","2,13","2,13","3,88","3,88","3,88",,"3,88",,"3,88",,"3,88",,"11,58",,"14,08",,"11,10",,"12,93",,"15,20"
1/6/2020,00 - 01,"2,63","4,54","4,54","4,54","4,54","4,54","8,15","8,15","2,03","2,03","2,03","4,54","4,54","4,54",,"4,54",,"4,54",,"4,54",,"8,47",,"12,01",,"8,15",,"10,83",,"14,54"
1/6/2020,01 - 02,"2,47","4,16","4,16","4,16","4,16","4,16","8,93","8,93","1,94","1,94","1,94","4,16","4,16","4,16",,"4,16",,"4,16",,"4,16",,"9,05",,"9,36",,"8,93",,"9,12",,"9,80"
1/6/2020,02 - 03,"2,51","4,54","4,54","4,54","4,54","4,54","9,80","9,80","1,90","1,90","1,90","4,54","4,54","4,54",,"4,54",,"4,54",,"4,54",,"9,80",,"9,80",,"9,80",,"9,80",,"9,80"
1/6/2020,03 - 04,"2,50","4,56","4,56","4,56","4,56","4,56","6,07","6,07","1,89","1,89","1,89","4,56","4,56","4,56",,"4,56",,"4,56",,"4,56",,"6,07",,"6,07",,"6,07",,"6,07",,"6,07"
1/6/2020,04 - 05,"2,40","3,97","3,97","3,97","3,97","3,97","4,07","4,07","1,86","1,86","1,86","3,97","3,97","3,97",,"3,97",,"3,97",,"3,97",,"4,07",,"4,07",,"4,07",,"4,07",,"4,07"
1/6/2020,05 - 06,"3,00","5,63","5,63","5,63","5,63","5,63","5,77","5,77","1,88","1,88","1,88","4,88","4,88","4,88",,"5,63",,"5,63",,"5,63",,"5,77",,"5,77",,"5,77",,"5,77",,"5,77"
1/6/2020,06 - 07,"3,80","7,31","7,31","7,31","7,31","29,49","7,31","7,31","1,98","1,98","1,98","4,74","4,74","4,87",,"29,49",,"29,49",,"29,49",,"7,31",,"7,31",,"7,31",,"7,31",,"7,31"
1/6/2020,07 - 08,"4,19","10,05","10,05","10,05","10,05","40,08","10,05","10,05","2,00","2,00","2,00","4,80","4,80","4,88",,"40,08",,"40,08",,"40,08",,"10,05",,"10,05",,"10,05",,"10,05",,"10,05"
1/6/2020,08 - 09,"4,27","10,96","10,96","10,96","10,96","43,75","10,96","10,96","2,02","2,02","2,02","4,86","4,86","4,86",,"43,75",,"43,75",,"43,75",,"10,96",,"10,96",,"10,96",,"10,96",,"10,96"
1/6/2020,09 - 10,"4,29","9,17","9,17","9,17","9,17","45,40","9,17","9,17","2,12","2,12","2,12","4,95","4,95","4,95",,"45,40",,"45,40",,"45,40",,"9,17",,"9,17",,"9,17",,"9,17",,"9,17"
1/6/2020,10 - 11,"3,72","4,87","4,87","4,87","4,87","44,96","4,01","4,87","2,15","2,15","2,15","4,87","4,87","4,87",,"44,96",,"44,96",,"44,96",,"4,01",,"4,01",,"4,01",,"4,01",,"4,01"
1/6/2020,11 - 12,"2,82","4,87","4,87","4,87","4,87","45,08","1,71","4,87","1,71","1,71","1,71","4,87","4,87","4,87",,"45,08",,"45,08",,"45,08",,"1,71",,"1,71",,"1,71",,"1,71",,"1,71"
1/6/2020,12 - 13,"3,49","4,79","4,79","4,79","4,79","44,89","3,04","4,79","2,07","2,07","2,07","4,79","4,79","4,79",,"44,89",,"44,89",,"44,89",,"3,04",,"3,04",,"3,04",,"3,04",,"3,04"
1/6/2020,13 - 14,"2,35","4,57","4,57","4,57","4,57","44,46","0,59","4,57","1,51","1,51","1,51","4,57","4,57","4,57",,"44,46",,"44,46",,"44,46",,"1,37",,"-2,85",,"-20,51",,"-2,93",,"0,59"
1/6/2020,14 - 15,"2,05","4,09","4,09","4,09","4,09","44,14","1,00","4,09","1,00","1,00","1,00","4,09","4,09","4,09",,"44,14",,"44,14",,"44,14",,"-10,47",,"-8,42",,"-48,17",,"-9,96",,"0,97"
1/6/2020,15 - 16,"1,93","3,79","3,79","3,79","3,79","29,02","1,28","3,79","1,33","1,33","1,33","3,79","3,79","3,79",,"29,02",,"29,02",,"29,02",,"-12,65",,"-4,02",,"-15,47",,"-6,24",,"1,28"
1/6/2020,16 - 17,"2,27","3,60","3,60","3,60","3,60","29,03","1,41","3,60","1,64","1,64","1,64","3,60","3,60","3,60",,"29,03",,"29,03",,"29,03",,"0,63",,"1,13",,"0,47",,"1,02",,"1,41"
1/6/2020,17 - 18,"3,96","9,28","9,28","11,26","11,26","29,09","11,53","11,53","2,10","2,10","2,10","4,82","4,82","4,82",,"29,09",,"29,09",,"29,09",,"11,53",,"11,53",,"11,53",,"11,53",,"11,53"
1/6/2020,18 - 19,"4,18","8,28","8,28","16,57","16,57","40,05","16,57","16,57","2,09","2,09","2,09","4,90","4,90","4,90",,"40,05",,"40,05",,"40,05",,"16,57",,"16,57",,"16,57",,"16,57",,"16,57"
1/6/2020,19 - 20,"4,46","7,98","7,98","22,00","22,00","38,51","22,00","22,00","2,09","2,09","2,09","4,94","4,94","4,94",,"38,51",,"38,51",,"38,51",,"22,00",,"22,00",,"22,00",,"22,00",,"22,00"
1/6/2020,20 - 21,"4,19","7,07","7,07","22,53","22,53","25,92","23,05","23,05","2,11","2,11","2,11","4,98","4,98","4,98",,"25,92",,"25,92",,"25,92",,"23,05",,"21,00",,"23,05",,"20,02",,"22,60"
1/6/2020,21 - 22,"4,40","7,00","7,00","22,36","22,36","29,08","22,91","22,91","2,14","2,14","2,14","4,99","4,99","4,99",,"29,08",,"29,08",,"29,08",,"22,91",,"20,96",,"22,91",,"20,02",,"22,48"
1/6/2020,22 - 23,"4,18","8,26","8,26","17,97","22,81","29,05","23,37","23,37","2,11","2,11","2,11","4,94","4,94","4,94",,"29,05",,"29,05",,"29,05",,"23,37",,"23,37",,"23,37",,"23,37",,"23,37"
1/6/2020,23 - 00,"3,16","5,26","5,26","5,26","19,31","22,74","20,90","20,90","2,00","2,00","2,00","4,87","4,87","4,90",,"23,00",,"23,00",,"23,00",,"20,90",,"20,90",,"20,90",,"20,90",,"20,90"
2/6/2020,00 - 01,"3,08","7,13","7,13","7,13","7,13","7,13","18,08","18,08","1,59","1,59","1,59","5,35","5,35","5,35",,"7,13",,"7,13",,"7,13",,"18,08",,"18,08",,"18,08",,"18,08",,"18,08"
2/6/2020,01 - 02,"2,38","5,71","5,71","5,71","5,71","5,71","16,33","16,33","1,58","1,58","1,58","5,11","5,11","5,11",,"5,71",,"5,71",,"5,71",,"16,33",,"16,33",,"16,33",,"16,33",,"16,33"
2/6/2020,02 - 03,"2,26","4,87","4,87","4,87","4,87","4,87","14,99","14,99","1,57","1,57","1,57","4,87","4,87","4,87",,"4,87",,"4,87",,"4,87",,"14,99",,"14,99",,"14,99",,"14,99",,"14,99"
2/6/2020,03 - 04,"2,26","4,84","4,84","4,84","4,84","4,84","14,65","14,65","1,58","1,58","1,58","4,84","4,84","4,84",,"4,84",,"4,84",,"4,84",,"14,65",,"14,65",,"14,65",,"14,65",,"14,65"
2/6/2020,04 - 05,"2,28","5,26","5,26","5,26","5,26","5,26","15,92","15,92","1,56","1,56","1,56","5,11","5,11","5,11",,"5,26",,"5,26",,"5,26",,"15,92",,"13,89",,"15,92",,"12,88",,"15,35"
2/6/2020,05 - 06,"3,32","10,96","10,96","10,96","10,96","10,96","19,96","19,96","1,51","1,51","1,51","5,40","5,40","5,40",,"10,96",,"10,96",,"10,96",,"19,96",,"16,01",,"19,96",,"14,06",,"18,84"
2/6/2020,06 - 07,"3,34","8,08","8,08","32,06","32,06","32,06","29,37","32,06","1,52","1,52","1,52","7,28","7,28","7,28",,"32,06",,"32,06",,"32,06",,"27,92",,"21,51",,"29,37",,"19,68",,"25,50"
2/6/2020,07 - 08,"4,56","10,00","10,00","48,83","48,83","48,83","48,83","48,83","1,65","1,65","1,65","10,00","10,00","10,00",,"48,83",,"48,83",,"48,83",,"41,80",,"22,58",,"47,66",,"15,91",,"32,92"
2/6/2020,08 - 09,"6,05","56,55","56,55","56,55","56,55","56,55","56,55","56,55","1,71","1,71","1,71","7,46","7,46","7,46",,"56,55",,"56,55",,"56,55",,"38,72",,"26,67",,"42,29",,"22,86",,"33,15"
2/6/2020,09 - 10,"4,68","34,98","34,98","48,77","48,77","48,77","48,77","48,77","1,56","1,56","1,56","7,44","7,44","7,44",,"48,77",,"48,77",,"48,77",,"24,10",,"24,10",,"24,10",,"24,10",,"24,10"
2/6/2020,10 - 11,"4,50","34,50","34,50","46,68","46,68","46,68","39,14","46,68","1,54","1,54","1,54","7,33","7,33","7,33",,"46,68",,"46,68",,"46,68",,"21,86",,"21,86",,"21,86",,"21,86",,"21,86"
2/6/2020,11 - 12,"4,09","17,76","17,76","40,08","40,08","46,53","23,31","40,08","1,51","1,51","1,51","7,24","7,24","7,24",,"46,53",,"46,53",,"46,53",,"21,45",,"21,45",,"21,45",,"21,45",,"21,45"
2/6/2020,12 - 13,"4,06","17,43","17,43","22,96","22,96","46,96","20,91","22,96","1,50","1,50","1,50","7,29","7,29","7,29",,"46,96",,"46,96",,"46,96",,"20,91",,"20,91",,"20,91",,"20,91",,"20,91"
2/6/2020,13 - 14,"3,61","15,80","15,80","20,02","20,02","45,06","19,54","20,02","1,50","1,50","1,50","7,32","7,32","7,32",,"45,06",,"45,06",,"45,06",,"19,54",,"19,54",,"19,54",,"19,54",,"19,54"
2/6/2020,14 - 15,"3,41","12,77","12,77","19,49","19,49","45,21","19,02","19,49","1,49","1,49","1,49","7,29","7,29","7,29",,"45,21",,"45,21",,"45,21",,"19,02",,"19,02",,"19,02",,"19,02",,"19,02"
2/6/2020,15 - 16,"3,12","10,98","10,98","18,50","18,50","28,03","18,06","18,06","1,48","1,48","1,48","7,28","7,28","7,28",,"28,03",,"28,03",,"28,03",,"18,06",,"18,06",,"18,06",,"18,06",,"18,06"
2/6/2020,16 - 17,"2,85","5,49","5,49","20,58","20,58","28,04","20,09","20,58","1,47","1,47","1,47","5,49","5,49","5,49",,"28,04",,"28,04",,"28,04",,"20,09",,"20,09",,"20,09",,"20,09",,"20,09"
2/6/2020,17 - 18,"2,89","5,15","5,15","26,66","26,66","30,94","26,02","26,66","1,46","1,46","1,46","5,15","5,15","5,15",,"30,94",,"30,94",,"30,94",,"26,02",,"24,71",,"26,02",,"24,01",,"25,64"
2/6/2020,18 - 19,"3,20","5,04","5,04","45,26","45,26","45,26","41,70","45,26","1,47","1,47","1,47","5,04","5,04","5,04",,"45,26",,"45,26",,"45,26",,"38,93",,"27,66",,"41,70",,"24,07",,"35,11"
2/6/2020,19 - 20,"3,86","6,63","6,63","49,89","49,89","49,89","53,65","53,65","1,49","1,49","1,49","6,63","6,63","6,63",,"49,89",,"49,89",,"49,89",,"49,23",,"30,88",,"53,65",,"25,36",,"42,80"
2/6/2020,20 - 21,"3,80","6,36","6,36","46,36","46,36","46,36","60,75","60,75","1,50","1,50","1,50","6,36","6,36","6,36",,"46,36",,"46,36",,"46,36",,"55,00",,"31,24",,"60,75",,"24,19",,"46,52"
2/6/2020,21 - 22,"3,71","5,42","5,42","44,08","44,08","44,08","49,95","49,95","1,50","1,50","1,50","5,42","5,42","5,42",,"44,08",,"44,08",,"44,08",,"45,70",,"28,23",,"49,95",,"22,82",,"39,61"
2/6/2020,22 - 23,"3,34","8,02","8,02","31,98","31,98","31,98","37,92","37,92","1,49","1,49","1,49","5,46","5,46","5,46",,"31,98",,"31,98",,"31,98",,"36,35",,"30,83",,"37,92",,"26,94",,"35,93"
2/6/2020,23 - 00,"2,43","7,00","7,00","14,92","14,92","14,92","25,92","25,92","1,47","1,47","1,47","5,00","5,00","5,00",,"14,92",,"14,92",,"14,92",,"25,92",,"25,92",,"25,92",,"25,92",,"25,92"
3/6/2020,00 - 01,"2,56","15,15","15,15","15,15","15,15","15,15","25,54","25,54","1,34","1,34","1,34","5,00","5,00","5,00",,"15,15",,"15,15",,"15,15",,"25,54",,"25,54",,"25,54",,"25,54",,"25,54"
3/6/2020,01 - 02,"2,32","15,32","15,32","15,32","15,32","15,32","24,00","24,00","1,19","1,19","1,19","4,89","4,89","4,89",,"15,32",,"15,32",,"15,32",,"24,00",,"24,00",,"24,00",,"24,00",,"24,00"
3/6/2020,02 - 03,"2,28","13,78","13,78","13,78","13,78","13,78","22,72","22,72","1,09","1,09","1,09","4,82","4,82","4,82",,"13,78",,"13,78",,"13,78",,"22,72",,"22,72",,"22,72",,"22,72",,"22,72"
3/6/2020,03 - 04,"2,29","14,57","14,57","14,57","14,57","14,57","20,87","20,87","1,10","1,10","1,10","4,75","4,75","4,75",,"14,57",,"14,57",,"14,57",,"20,87",,"20,87",,"20,87",,"20,87",,"20,87"
3/6/2020,04 - 05,"2,32","14,94","14,94","14,94","14,94","14,94","20,24","20,24","1,16","1,16","1,16","4,72","4,72","4,72",,"14,94",,"14,94",,"14,94",,"20,24",,"16,38",,"20,24",,"14,06",,"19,27"
3/6/2020,05 - 06,"3,07","17,21","17,21","17,21","18,07","18,07","21,17","21,17","1,35","1,35","1,35","4,77","4,77","4,77",,"18,07",,"18,07",,"18,07",,"21,17",,"16,95",,"21,17",,"14,40",,"20,11"
3/6/2020,06 - 07,"3,59","11,41","11,41","34,75","34,75","36,08","31,82","34,75","1,45","1,45","1,45","6,03","6,03","6,03",,"36,08",,"36,08",,"36,08",,"29,94",,"21,98",,"31,82",,"19,23",,"27,39"
3/6/2020,07 - 08,"5,10","13,82","13,82","52,68","52,68","52,68","52,68","52,68","1,64","1,64","1,64","11,52","11,52","11,52",,"52,68",,"52,68",,"52,68",,"47,67",,"34,17",,"51,41",,"27,71",,"43,41"
3/6/2020,08 - 09,"5,14","14,01","14,01","52,50","52,50","52,50","52,50","52,50","1,61","1,61","1,61","11,59","11,59","11,59",,"52,50",,"52,50",,"52,50",,"35,64",,"34,49",,"36,06",,"33,62",,"35,48"
3/6/2020,09 - 10,"4,90","13,55","13,55","48,78","48,78","48,78","36,48","48,78","1,60","1,60","1,60","11,70","11,70","11,70",,"48,78",,"48,78",,"48,78",,"31,07",,"31,07",,"31,07",,"31,07",,"31,07"
3/6/2020,10 - 11,"4,76","11,72","11,72","47,84","47,84","47,84","28,72","47,84","1,58","1,58","1,58","11,72","11,72","11,72",,"47,84",,"47,84",,"47,84",,"28,72",,"28,72",,"28,72",,"28,72",,"28,72"
3/6/2020,11 - 12,"4,55","13,24","13,24","50,78","50,78","50,78","28,00","50,78","1,55","1,55","1,55","11,61","11,61","11,61",,"50,78",,"50,78",,"50,78",,"28,00",,"28,00",,"28,00",,"28,00",,"28,00"
3/6/2020,12 - 13,"4,41","11,74","11,74","52,96","52,96","52,96","27,23","28,04","1,52","1,52","1,52","9,35","9,35","9,35",,"52,96",,"52,96",,"52,96",,"27,23",,"27,23",,"27,23",,"27,23",,"27,23"
3/6/2020,13 - 14,"4,19","11,45","11,45","48,90","48,90","48,90","25,27","27,98","1,50","1,50","1,50","11,45","11,45","11,45",,"48,90",,"48,90",,"48,90",,"25,27",,"25,27",,"25,27",,"25,27",,"25,27"
3/6/2020,14 - 15,"4,02","10,71","10,71","51,57","51,57","51,57","25,58","27,95","1,49","1,49","1,49","10,71","10,71","10,71",,"51,57",,"51,57",,"51,57",,"25,58",,"25,58",,"25,58",,"25,58",,"25,58"
3/6/2020,15 - 16,"3,76","9,08","9,08","39,62","39,62","39,62","26,04","27,91","1,49","1,49","1,49","9,08","9,08","9,08",,"39,62",,"39,62",,"39,62",,"26,04",,"26,04",,"26,04",,"26,04",,"26,04"
3/6/2020,16 - 17,"3,43","8,38","8,38","32,09","32,09","32,09","25,78","27,91","1,48","1,48","1,48","8,38","8,38","8,38",,"32,09",,"32,09",,"32,09",,"25,78",,"25,78",,"25,78",,"25,78",,"25,78"
3/6/2020,17 - 18,"3,81","8,41","8,41","44,11","44,11","44,11","26,18","27,97","1,47","1,47","1,47","8,41","8,41","8,41",,"44,11",,"44,11",,"44,11",,"26,18",,"26,18",,"26,18",,"26,18",,"26,18"
3/6/2020,18 - 19,"3,84","8,26","8,26","45,21","45,21","45,21","29,68","29,68","1,46","1,46","1,46","8,26","8,26","8,26",,"45,21",,"45,21",,"45,21",,"29,36",,"28,49",,"29,68",,"27,50",,"29,41"
3/6/2020,19 - 20,"4,29","8,65","8,65","45,55","45,55","45,55","40,17","40,17","1,47","1,47","1,47","8,65","8,65","8,65",,"45,55",,"45,55",,"45,55",,"38,68",,"35,02",,"40,17",,"30,69",,"39,04"
3/6/2020,20 - 21,"4,09","8,30","8,30","40,10","40,10","40,10","40,10","40,10","1,46","1,46","1,46","8,30","8,30","8,30",,"40,10",,"40,10",,"40,10",,"38,50",,"34,05",,"40,10",,"29,00",,"38,76"
3/6/2020,21 - 22,"4,21","11,92","11,92","32,60","32,60","32,60","32,60","32,60","1,47","1,47","1,47","9,37","9,37","9,37",,"32,60",,"32,60",,"32,60",,"31,66",,"29,00",,"32,60",,"26,00",,"31,80"
3/6/2020,22 - 23,"3,66","12,13","12,13","27,91","27,91","30,57","27,91","27,91","1,46","1,46","1,46","8,64","8,64","8,64",,"30,57",,"30,57",,"30,57",,"27,63",,"26,99",,"27,91",,"26,20",,"27,71"
3/6/2020,23 - 00,"3,03","10,75","10,75","22,64","22,64","22,64","23,99","23,99","1,44","1,44","1,44","7,14","7,14","7,14",,"22,64",,"22,64",,"22,64",,"23,99",,"23,99",,"23,99",,"23,99",,"23,99"
4/6/2020,00 - 01,"4,01","15,30","15,30","15,98","20,06","15,98","22,17","22,17","1,46","1,46","1,46","5,07","5,07","5,07",,"20,06",,"20,06",,"20,06",,"22,17",,"22,17",,"22,17",,"22,17",,"22,17"
4/6/2020,01 - 02,"3,36","13,98","13,98","13,98","18,09","13,98","20,98","20,98","1,45","1,45","1,45","4,77","4,77","4,77",,"18,09",,"18,09",,"18,09",,"20,98",,"17,54",,"20,98",,"17,54",,"20,98"
4/6/2020,02 - 03,"3,26","13,96","13,96","13,96","18,00","13,96","19,61","19,61","1,44","1,44","1,44","4,41","4,41","4,41",,"18,00",,"18,00",,"18,00",,"19,61",,"17,28",,"19,61",,"17,28",,"19,61"
4/6/2020,03 - 04,"3,28","13,94","13,94","13,94","14,97","13,94","20,15","20,15","1,44","1,44","1,44","3,82","3,82","3,82",,"14,97",,"14,97",,"14,97",,"20,15",,"16,50",,"20,15",,"16,50",,"18,52"
4/6/2020,04 - 05,"3,29","14,83","14,83","14,83","14,83","14,83","20,36","20,36","1,44","1,44","1,44","3,17","3,17","3,17",,"14,83",,"14,83",,"14,83",,"20,36",,"15,33",,"20,36",,"15,33",,"17,31"
4/6/2020,05 - 06,"4,45","17,62","17,62","23,25","23,25","29,95","23,83","23,83","1,46","1,46","1,46","3,02","3,02","3,02",,"29,95",,"29,95",,"29,95",,"23,83",,"14,90",,"23,83",,"14,90",,"17,53"
4/6/2020,06 - 07,"4,79","10,88","10,88","28,13","28,13","49,67","28,13","28,13","1,48","1,48","1,48","5,02","5,02","5,02",,"49,67",,"49,67",,"49,67",,"28,13",,"20,43",,"28,13",,"20,43",,"21,63"
4/6/2020,07 - 08,"7,00","17,81","17,81","46,77","46,77","46,77","33,64","46,77","1,79","1,79","1,79","7,78","7,78","7,78",,"46,77",,"46,77",,"46,77",,"33,64",,"26,85",,"33,64",,"26,85",,"33,64"
4/6/2020,08 - 09,"8,10","16,62","16,62","56,81","56,81","56,81","43,97","56,81","1,96","1,96","1,96","8,27","8,27","8,27",,"56,81",,"56,81",,"56,81",,"43,97",,"31,06",,"43,97",,"31,06",,"43,97"
4/6/2020,09 - 10,"7,82","15,19","15,19","34,07","34,07","57,10","33,25","34,07","1,99","1,99","1,99","8,11","8,11","8,11",,"57,10",,"57,10",,"57,10",,"33,25",,"33,04",,"33,25",,"33,04",,"33,25"
4/6/2020,10 - 11,"7,03","12,44","12,44","32,60","32,60","56,97","31,82","32,60","1,96","1,96","1,96","7,19","7,19","7,19",,"56,97",,"56,97",,"56,97",,"31,82",,"31,82",,"31,82",,"31,82",,"31,82"
4/6/2020,11 - 12,"6,37","11,82","11,82","31,77","31,77","56,72","31,77","31,77","1,92","1,92","1,92","5,45","5,45","5,45",,"56,72",,"56,72",,"56,72",,"31,77",,"31,77",,"31,77",,"31,77",,"31,77"
4/6/2020,12 - 13,"5,91","13,18","13,18","30,50","30,50","57,12","30,50","30,50","1,90","1,90","1,90","5,27","5,27","5,27",,"57,12",,"57,12",,"57,12",,"30,50",,"30,50",,"30,50",,"30,50",,"30,50"
4/6/2020,13 - 14,"5,08","11,51","11,51","28,93","28,93","55,08","28,93","28,93","1,85","1,85","1,85","5,13","5,13","5,13",,"55,08",,"55,08",,"55,08",,"28,93",,"28,10",,"28,93",,"28,10",,"28,93"
4/6/2020,14 - 15,"4,79","12,31","12,31","26,13","26,13","47,28","26,13","26,13","1,67","1,67","1,67","5,40","5,40","5,40",,"47,28",,"47,28",,"47,28",,"26,13",,"22,17",,"26,13",,"22,17",,"26,13"
4/6/2020,15 - 16,"4,45","11,60","11,60","26,00","26,00","32,07","26,00","26,00","1,63","1,63","1,63","5,15","5,15","5,15",,"32,07",,"32,07",,"32,07",,"26,00",,"19,00",,"26,00",,"19,00",,"26,00"
4/6/2020,16 - 17,"4,33","10,97","10,97","25,70","25,70","32,06","25,70","25,70","1,59","1,59","1,59","5,09","5,09","5,09",,"32,06",,"32,06",,"32,06",,"25,70",,"16,28",,"25,70",,"16,28",,"25,70"
4/6/2020,17 - 18,"4,42","11,10","11,10","26,38","26,38","39,06","26,38","26,38","1,49","1,49","1,49","5,02","5,02","5,02",,"39,06",,"39,06",,"39,06",,"26,38",,"16,00",,"26,38",,"16,00",,"26,38"
4/6/2020,18 - 19,"4,22","16,42","16,42","28,20","28,20","44,05","28,20","28,20","1,48","1,48","1,48","5,02","5,02","5,02",,"44,05",,"44,05",,"44,05",,"28,20",,"18,39",,"28,20",,"18,39",,"28,20"
4/6/2020,19 - 20,"4,37","17,56","17,56","26,07","26,07","44,27","26,07","26,07","1,48","1,48","1,48","5,07","5,07","5,07",,"44,27",,"44,27",,"44,27",,"26,07",,"22,00",,"26,07",,"22,00",,"26,07"
4/6/2020,20 - 21,"3,53","16,76","16,76","24,40","24,40","24,40","25,00","25,00","1,47","1,47","1,47","5,01","5,01","5,01",,"24,40",,"24,40",,"24,40",,"25,00",,"23,74",,"25,00",,"23,74",,"25,00"
4/6/2020,21 - 22,"3,49","15,35","15,35","23,37","23,37","23,37","23,94","23,94","1,47","1,47","1,47","4,43","4,43","4,43",,"23,37",,"23,37",,"23,37",,"23,94",,"23,94",,"23,94",,"23,94",,"23,94"
4/6/2020,22 - 23,"2,67","13,31","13,31","18,96","18,96","18,96","22,69","22,69","1,46","1,46","1,46","2,67","2,67","2,67",,"18,96",,"18,96",,"18,96",,"22,69",,"22,69",,"22,69",,"22,69",,"22,69"
4/6/2020,23 - 00,"2,00","9,53","9,53","9,53","9,53","9,53","18,04","18,04","1,44","1,44","1,44","1,78","1,78","1,78",,"9,53",,"9,53",,"9,53",,"18,04",,"20,11",,"18,04",,"20,11",,"18,04"
5/6/2020,00 - 01,"1,97","8,22","8,22","8,22","8,22","8,22","8,22","17,25","1,44","1,44","1,44","1,80","1,80","1,80",,"8,22",,"8,22",,"8,22",,"17,25",,"17,25",,"17,25",,"17,25",,"17,25"
5/6/2020,01 - 02,"1,67","5,13","5,13","5,13","5,13","5,13","5,13","16,80","1,42","1,42","1,42","1,76","1,76","1,76",,"5,13",,"5,13",,"5,13",,"16,80",,"16,80",,"16,80",,"16,80",,"16,80"
5/6/2020,02 - 03,"1,52","4,41","4,41","4,41","4,41","4,41","4,41","17,06","1,40","1,40","1,40","1,74","1,74","1,74",,"4,41",,"4,41",,"4,41",,"17,06",,"17,06",,"17,06",,"17,06",,"17,06"
